src	answer	options	category	question	cot_content	question_id	answer_index	total_tokens	meta_cluster	base_cluster	entropy_ans_correct_qwen2	entropy_value_qwen2	entropy_ans_qwen2	norm_entropy
ori_mmlu-professional_law	F	"['The owner, because the ordinance infringes on his business rights.', 'The owner, as it is a legitimate business.', 'The city, as they have a right to maintain public decency.', ""The city, because the ordinance is designed to protect the city's image."", 'The city, because they have a right to regulate offensive activities.', 'The city, because it does not unreasonably limit alternative avenues of communication.', 'The owner, because the city has not provided sufficient evidence of harm.', 'The city, because zoning laws are within their jurisdiction.', 'The owner, as his First Amendment rights were indeed breached.', ""The owner, as his store is not technically an 'adult' establishment.""]"	law	A court is reviewing a legal challenge by the owner of an adult-oriented retail shop, which is currently operating in a high-traffic commercial district. The owner is contesting a newly enacted municipal zoning law that restricts such businesses to industrially zoned areas only, arguing that the law violates his **First Amendment protections**. Based on established legal precedent regarding time, place, and manner restrictions, the court is most likely to rule in favor of:		1974	5	209	Legal Interpretation	Constitutional Law	False	0.554736852645874	8	0.2484621781904169
ori_mmlu-security_studies	A	['When the securitizing actor is not granted the special right to implement extraordinary measure.', 'When the audience grants the securitizing actor the special rights requested but the actor fails to address the proposed threat.', 'When, following the discursive element of the process, extraordinary measures are not implemented.']	other	In which of the following scenarios does securitization of an issue fail to occur?		5503	0	79	External Affairs Strategy	Security Studies	False	0.1991655975580215	3	0.0892046705637775
ori_mmlu-security_studies	A	['When the securitizing actor is not granted the special right to implement extraordinary measure.', 'When the audience grants the securitizing actor the special rights requested but the actor fails to address the proposed threat.', 'When, following the discursive element of the process, extraordinary measures are not implemented.']	other	In which of the following scenarios does securitization of an issue fail to occur?		5503	0	79	External Affairs Strategy	Security Studies	False	0.1991655975580215	3	0.0892046705637775
stemez-Optics	G	['Radius of curvature of the lens is 50 cm and diameter of the 30th bright ring is 6.0 mm', 'Radius of curvature of the lens is 35 cm and diameter of the 30th bright ring is 4.9 mm', 'Radius of curvature of the lens is 39 cm and diameter of the 30th bright ring is 5.5 mm', 'Radius of curvature of the lens is 48 cm and diameter of the 30th bright ring is 5.1 mm', 'Radius of curvature of the lens is 35 cm and diameter of the 30th bright ring is 6.2 mm', 'Radius of curvature of the lens is 45 cm and diameter of the 30th bright ring is 6.5 mm', 'Radius of curvature of the lens is 39 cm and diameter of the 30th bright ring is 4.9 mm', 'Radius of curvature of the lens is 45 cm and diameter of the 30th bright ring is 5.2 mm', 'Radius of curvature of the lens is 30 cm and diameter of the 30th bright ring is 5.8 mm', 'Radius of curvature of the lens is 42 cm and diameter of the 30th bright ring is 5.0 mm']	physics	"In an experiment observing Newton's rings under transmitted light with a wavelength of 500 nm, the 20th bright ring has a measured diameter of 4 mm. Determine:

a) The radius of curvature of the lens used in the setup.
b) The expected diameter of the 30th bright ring."		10351	6	314	Scientific Calculations	Wavelength & Energy Calculations	True	0.1560435146093368	7	0.0698906361591124
stemez-Optics	G	['Radius of curvature of the lens is 50 cm and diameter of the 30th bright ring is 6.0 mm', 'Radius of curvature of the lens is 35 cm and diameter of the 30th bright ring is 4.9 mm', 'Radius of curvature of the lens is 39 cm and diameter of the 30th bright ring is 5.5 mm', 'Radius of curvature of the lens is 48 cm and diameter of the 30th bright ring is 5.1 mm', 'Radius of curvature of the lens is 35 cm and diameter of the 30th bright ring is 6.2 mm', 'Radius of curvature of the lens is 45 cm and diameter of the 30th bright ring is 6.5 mm', 'Radius of curvature of the lens is 39 cm and diameter of the 30th bright ring is 4.9 mm', 'Radius of curvature of the lens is 45 cm and diameter of the 30th bright ring is 5.2 mm', 'Radius of curvature of the lens is 30 cm and diameter of the 30th bright ring is 5.8 mm', 'Radius of curvature of the lens is 42 cm and diameter of the 30th bright ring is 5.0 mm']	physics	"A Newton’s rings experiment using transmitted light with a wavelength of 500 nm shows that the 20th bright fringe has a diameter of 4 mm. Determine:

a) The radius of curvature of the lens used.
b) The diameter of the 30th bright fringe."		10351	6	314	Scientific Calculations	Wavelength & Energy Calculations	True	0.1560435146093368	7	0.0698906361591124
ori_mmlu-high_school_microeconomics	D	['the marginal benefit of the second piece of cake is less than the marginal cost.', 'the total benefit received from eating cake is falling.', 'the ratio of marginal benefit over marginal cost is less than one.', 'the marginal benefit of the second piece of cake is greater than the marginal cost.']	economics	When you notice Skylar taking a second slice of cake at your best friend’s birthday party, which of the following must be true for him at that moment?		6903	3	99	Economics & Finance MCQs	Economic Concepts & Policies	False	0.2173504382371902	1	0.0973495145625883
ori_mmlu-high_school_microeconomics	D	['the marginal benefit of the second piece of cake is less than the marginal cost.', 'the total benefit received from eating cake is falling.', 'the ratio of marginal benefit over marginal cost is less than one.', 'the marginal benefit of the second piece of cake is greater than the marginal cost.']	economics	When you notice Skylar taking a second slice of cake at your best friend’s birthday party, which of the following must be true for him at that moment?		6903	3	99	Economics & Finance MCQs	Economic Concepts & Policies	False	0.2173504382371902	1	0.0973495145625883
ori_mmlu-high_school_macroeconomics	B	['Supply increases; demand remains constant.', 'Supply shifts to the left; demand shifts to the right.', 'Both supply and demand remain constant.', 'Demand shifts to the left; supply remains constant.', 'Supply shifts to the right; demand shifts to the left.', 'Both supply and demand shift rightward.', 'Both supply and demand shift leftward.', 'Supply increases; demand decreases.']	economics	In a perfectly competitive market for corn, which of the following scenarios **guarantees** a rise in the market equilibrium price?		7163	1	102	Economics & Finance MCQs	Economic Concepts & Policies	False	0.8773627281188965	4	0.3929637150511546
ori_mmlu-high_school_macroeconomics	B	['Supply increases; demand remains constant.', 'Supply shifts to the left; demand shifts to the right.', 'Both supply and demand remain constant.', 'Demand shifts to the left; supply remains constant.', 'Supply shifts to the right; demand shifts to the left.', 'Both supply and demand shift rightward.', 'Both supply and demand shift leftward.', 'Supply increases; demand decreases.']	economics	In a perfectly competitive market for corn, which of the following scenarios **guarantees** a rise in the equilibrium price?		7163	1	102	Economics & Finance MCQs	Economic Concepts & Policies	False	0.8773627281188965	4	0.3929637150511546
theoremQA-EECS	F	['[2, 5]', '[5, 3]', '[7, 4]', '[1, 6]', '[5, 2]', '[3, 5]', '[2, 4]', '[6, 1]', '[3, 7]', '[4, 7]']	computer science	"What are the values of **B** and **E** in the expression:

**x₁(t) = cos(3πt) − 4 cos(5πt − 0.5π) = Real(A e^{jπB t}) + Real(D e^{jπE t})**?"		10739	5	152	Mathematical Problem Solving	Mathematical Computations	True	1.4281562566757202	6	0.6396597100723751
theoremQA-EECS	F	['[2, 5]', '[5, 3]', '[7, 4]', '[1, 6]', '[5, 2]', '[3, 5]', '[2, 4]', '[6, 1]', '[3, 7]', '[4, 7]']	computer science	"What are the values of **B** and **E** in the expression of the signal:

$$x_1(t) = \cos(3\pi t) - 4\cos(5\pi t - 0.5\pi)$$

when rewritten in the form:

$$x_1(t) = \operatorname{Real}\left(A e^{j \pi B t}\right) + \operatorname{Real}\left(D e^{j \pi E t}\right)?$$"		10739	5	152	Mathematical Problem Solving	Mathematical Computations	True	1.4281562566757202	6	0.6396597100723751
theoremQA-Finance	A	['25', '30', '50 years', '40 years', '22 years', '10 years', '15 years', '20', '35', '18 years']	business	At what age (in years) should scotch whiskey—whose value grows according to **V(t) = exp(2√t − 0.15t)**—be sold to maximize its present discounted value (PDV) when the discount rate is **5%**? Select the optimal time from the given options.		770	0	98	Economics & Finance MCQs	Finance Questions	False	1.413579344749451	9	0.6331308283670835
theoremQA-Finance	A	['25', '30', '50 years', '40 years', '22 years', '10 years', '15 years', '20', '35', '18 years']	business	At what age (in years) should an investor sell a bottle of scotch whiskey—initially valued at $1—to maximize the **present discounted value (PDV)** of the sale, given that its value over time follows **V(t) = e^(2√t - 0.15t)** and the discount rate is **5%**? Select the optimal year from the provided options.		770	0	98	Economics & Finance MCQs	Finance Questions	False	1.413579344749451	9	0.6331308283670835
ori_mmlu-professional_medicine	H	['Intravenous penicillin', 'Oral amoxicillin', 'Oral aspirin', 'Oral ibuprofen', 'Intravenous azithromycin', 'Intravenous corticosteroids', 'Intravenous prednisone', 'Intravenous immune globulin', 'Oral isoniazid', 'Intravenous vancomycin']	health	"A 4-year-old male presents with an 8-day fever (peak 39.4°C/102.9°F), accompanied by swollen anterior cervical lymph nodes, bilateral red eyes without discharge, a bright red ""strawberry"" tongue, a widespread red rash on the torso, and swollen hands and feet. Which of the following treatments is the **best choice to reduce the risk of serious complications** in this condition?"		6113	7	158	Miscellaneous	Viruses and Diseases	True	0.6885656118392944	8	0.308403003926299
ori_mmlu-professional_medicine	H	['Intravenous penicillin', 'Oral amoxicillin', 'Oral aspirin', 'Oral ibuprofen', 'Intravenous azithromycin', 'Intravenous corticosteroids', 'Intravenous prednisone', 'Intravenous immune globulin', 'Oral isoniazid', 'Intravenous vancomycin']	health	A 4-year-old male presents with an 8-day fever (peak 39.4°C/102.9°F), along with bilateral nonexudative conjunctivitis, anterior cervical lymphadenopathy, strawberry tongue, a diffuse erythematous rash, and hand/foot edema. Which of the following treatments is most appropriate to reduce the risk of disease complications?		6113	7	158	Miscellaneous	Viruses and Diseases	True	0.6885656118392944	8	0.308403003926299
ori_mmlu-professional_law	A	['granted with respect to the money, but denied with respect to the ski mask.', 'granted, if the defendant can prove that the police did not have a valid warrant.', 'denied, if the prosecution can prove that the police had a valid warrant.', 'granted with respect to the money, if it can be proven that it was not obtained from the robberies.', 'granted with respect to the ski mask, but denied with respect to the money.', 'denied with respect to both the ski mask and the money.', 'denied with respect to the money, if it can be proven that it was obtained from the robberies.', 'granted with respect to the ski mask, if it can be proven that it was obtained illegally.', 'denied with respect to the ski mask, if it can be proven that it was used in the robberies.', 'granted with respect to both the ski mask and the money.']	law	In the course of a two-month period, a lone suspect committed 15 bank heists in the city, each time donning a ski mask and wielding a machine gun. Police, acting on a credible tip identifying the defendant as the perpetrator, obtained a lawful arrest warrant and proceeded to his residence. Upon arresting the defendant at his doorway, an officer accompanied him to his bedroom to dress, where the officer spotted and seized a ski mask in the closet—matching the one used in the robberies—while conducting a cursory check for safety. Meanwhile, another officer performed a protective sweep of the home and discovered a box filled with $100 bills in a storage room, later confirmed as stolen from one of the robbed banks. At trial for bank robbery, the prosecution moves to admit the ski mask and money as evidence. How should the court rule on the defendant’s motion to suppress these items?		1252	0	554	Legal & Moral Implications	Legal Scenarios	False	1.8654309511184688	8	0.8355115315812492
ori_mmlu-professional_law	A	['granted with respect to the money, but denied with respect to the ski mask.', 'granted, if the defendant can prove that the police did not have a valid warrant.', 'denied, if the prosecution can prove that the police had a valid warrant.', 'granted with respect to the money, if it can be proven that it was not obtained from the robberies.', 'granted with respect to the ski mask, but denied with respect to the money.', 'denied with respect to both the ski mask and the money.', 'denied with respect to the money, if it can be proven that it was obtained from the robberies.', 'granted with respect to the ski mask, if it can be proven that it was obtained illegally.', 'denied with respect to the ski mask, if it can be proven that it was used in the robberies.', 'granted with respect to both the ski mask and the money.']	law	During the execution of a valid arrest warrant at the defendant’s residence for a series of bank robberies, officers discovered a ski mask in the defendant’s closet and a box of cash in another room while conducting a protective sweep. The defendant’s lawyer files a motion to suppress both items as evidence in the upcoming trial. How should the court rule on the motion to exclude these items?		1252	0	554	Legal & Moral Implications	Legal Scenarios	False	1.8654309511184688	8	0.8355115315812492
stemez-PhysicalChemistry	F	['6.6 × 10^-14 cm', '6.6 × 10^-12 cm', '5.0 × 10^-12 cm', '2.4 × 10^-14 cm', '1.3 × 10^-13 cm', '6.6 × 10^-13 cm', '4.8 × 10^-12 cm', '6.6 × 10^-11 cm', '9.6 × 10^-13 cm', '8.2 × 10^-14 cm']	chemistry	"Determine the de Broglie wavelength of an alpha particle emitted by radium-226 with a kinetic energy of 4.8 MeV using the provided constants:

(mass of alpha particle = 6.6 × 10^-24 g,
Planck's constant *h* = 6.6 × 10^-27 erg·s,
1.0 MeV = 1.6 × 10^-6 erg,
1 erg = 1 g·cm²·s⁻²)."		3695	5	200	Scientific Calculations	Chemistry Calculations	False	0.5184495449066162	9	0.2322093846747903
stemez-Physics	B	['200 ft^3', '186 ft^3', '175 ft^3', '160 ft^3', '195 ft^3', '240 ft^3', '150 ft^3', '210 ft^3', '225 ft^3', '170 ft^3']	physics	"A tank with a fixed volume of **42.5 ft³** is initially filled with air at a pressure of **1.47 lb/in.²**. If the temperature increases from **70°F to 80°F** while pumping in additional air until the gauge pressure reaches **55.3 lb/in.²**, what is the required **total volume of air** (at initial conditions) that must be pumped into the tank?

Select the correct answer from the options provided."		9964	1	112	Engineering Calculations	Heat Transfer Problems	True	0.3520371913909912	2	0.1576746288981075
stemez-Physics	B	['200 ft^3', '186 ft^3', '175 ft^3', '160 ft^3', '195 ft^3', '240 ft^3', '150 ft^3', '210 ft^3', '225 ft^3', '170 ft^3']	physics	"A tank with a fixed volume of **42.5 ft³** initially contains air at **1.47 lb/in.² (absolute pressure)**. If the temperature increases from **70°F to 80°F** while the tank's pressure gauge rises to **55.3 lb/in.² (gage pressure)**, what volume of air (at the initial conditions) must be pumped into the tank to achieve this state? Assume atmospheric pressure is **14.7 lb/in.²**.

Select the correct volume from the options provided."		9964	1	112	Engineering Calculations	Heat Transfer Problems	True	0.3520371913909912	2	0.1576746288981075
ori_mmlu-econometrics	A	['(ii) and (iv) only', '(iii) and (iv) only', '(i), (ii), (iii), and (iv)', '(i) and (iii) only', '(i) and (iv) only', '(i), (ii), and (iii) only', '(i) and (ii) only', '(i), (ii), and (iv) only', '(ii), (iii), and (iv) only', '(i), (iii), and (iv) only']	economics	Which of the following methods could effectively address residual autocorrelation in a regression model?		7183	0	164	Statistical Analysis	Econometrics Tests and Models	False	0.6829367876052856	8	0.3058818987875971
ori_mmlu-econometrics	A	['(ii) and (iv) only', '(iii) and (iv) only', '(i), (ii), (iii), and (iv)', '(i) and (iii) only', '(i) and (iv) only', '(i), (ii), and (iii) only', '(i) and (ii) only', '(i), (ii), and (iv) only', '(ii), (iii), and (iv) only', '(i), (iii), and (iv) only']	economics	Which of the following methods could effectively address residual autocorrelation in a regression model?		7183	0	164	Statistical Analysis	Econometrics Tests and Models	False	0.6829367876052856	8	0.3058818987875971
ori_mmlu-prehistory	F	['stratigraphic analysis', 'resistivity survey', 'metal detectors', 'ground-penetrating radar', 'underwater archaeology', 'aerial photography', 'excavation', 'proton magnetometers', 'surface survey', 'test pits']	history	Which technique is most effective for detecting extensive human-altered landscapes in archaeological research?		4837	5	55	Historical Trivia	Ancient Civilizations	True	0.0764114260673523	6	0.0342240636596934
ori_mmlu-prehistory	F	['stratigraphic analysis', 'resistivity survey', 'metal detectors', 'ground-penetrating radar', 'underwater archaeology', 'aerial photography', 'excavation', 'proton magnetometers', 'surface survey', 'test pits']	history	Which technique is most effective for detecting extensive human-altered landscapes in archaeological research?		4837	5	55	Historical Trivia	Ancient Civilizations	True	0.0764114260673523	6	0.0342240636596934
stemez-Thermodynamics	D	['158,000 cal/g mol CH_4', '110,000 cal/g mol CH_4', '140,000 cal/g mol CH_4', '144,580 cal/g mol CH_4', '130,200 cal/g mol CH_4', '125,300 cal/g mol CH_4', '165,000 cal/g mol CH_4', '150,250 cal/g mol CH_4', '135,500 cal/g mol CH_4', '120,450 cal/g mol CH_4']	engineering	"Determine the standard heat of reaction (ΔH°_rxn) for the complete combustion of **one mole of methane gas (CH₄)** using the given standard heats of formation at **291 K and 14.7 psia**:

- **CH₄(g):** ΔH°_f = –18,240 cal/g mol
- **CO₂(g):** ΔH°_f = –94,450 cal/g mol
- **H₂O(l):** ΔH°_f = –68,370 cal/g mol (for **two moles** of H₂O)

Select the correct value from the provided options."		12055	3	244	Scientific Calculations	Chemistry Calculations	False	0.9565774202346802	8	0.4284433390456599
ori_mmlu-professional_law	G	"['valid, because as commander-in-chief, the President has unfettered authority to require federal employees to participate in an international relief effort.', 'valid, because the President can repurpose federal agencies for emergency relief efforts.', 'invalid, because the executive order is beyond the scope of presidential power absent congressional authorization.', 'invalid, because the executive order did not specify the scope of the relief operations.', 'invalid, because the executive order infringes upon the rights of federal employees.', 'invalid, because the INS does not have jurisdiction in foreign countries.', 'valid, because employees of an executive agency can be required to perform such emergency functions.', ""valid, because the president's executive power extends to directing federal agencies in times of crisis."", 'valid, because the President has the power to issue executive orders in times of emergency.', 'invalid, because the director of the INS, not the President, has the power to issue directives to federal agencies under its supervision.']"	law	A foreign nation experiences a catastrophic earthquake, resulting in widespread destruction, mass casualties, and a humanitarian crisis. The country’s leader requests urgent aid from the U.S., prompting the President to issue an executive order redeploying personnel from a **border patrol agency**—typically tasked with domestic immigration enforcement—to conduct overseas rescue operations. When an agent from this agency refuses, arguing that foreign disaster relief falls outside their job duties, they sue to challenge the order’s legality. If standing is established, how should the court rule on the executive order’s validity?		1851	6	399	Legal Interpretation	Constitutional Law	False	1.669514536857605	2	0.7477621441044006
ori_mmlu-professional_law	G	"['valid, because as commander-in-chief, the President has unfettered authority to require federal employees to participate in an international relief effort.', 'valid, because the President can repurpose federal agencies for emergency relief efforts.', 'invalid, because the executive order is beyond the scope of presidential power absent congressional authorization.', 'invalid, because the executive order did not specify the scope of the relief operations.', 'invalid, because the executive order infringes upon the rights of federal employees.', 'invalid, because the INS does not have jurisdiction in foreign countries.', 'valid, because employees of an executive agency can be required to perform such emergency functions.', ""valid, because the president's executive power extends to directing federal agencies in times of crisis."", 'valid, because the President has the power to issue executive orders in times of emergency.', 'invalid, because the director of the INS, not the President, has the power to issue directives to federal agencies under its supervision.']"	law	A foreign nation experienced a catastrophic earthquake, resulting in widespread destruction of infrastructure, numerous fatalities, and a large displaced population. The country’s leader requested urgent humanitarian aid from the U.S. government. After discovering that West Coast-based military units were unavailable due to training exercises, the U.S. President issued an executive order deploying personnel from a federal agency—typically tasked with border security and immigration enforcement—to conduct rescue operations abroad. One agent from this agency refused to obey the order, arguing that foreign disaster relief falls outside their official duties, and filed a lawsuit challenging its legality. If the agent has proper standing, how should the court rule on the validity of the executive order?		1851	6	399	Legal Interpretation	Constitutional Law	False	1.669514536857605	2	0.7477621441044006
ori_mmlu-college_biology	E	['their potential niche only', 'their ecological niche only', 'their primary habitat only', 'both their fundamental niche and their realistic niche', 'their realistic niche only', 'their fundamental niche only', 'their secondary habitat only', 'their dominant niche only', 'their survival niche only', 'neither their fundamental niche nor their realistic niche']	biology	In this scenario, a bird species that *could* nest either in treetops or on cliff ledges is restricted to nesting only in treetops because a more aggressive species occupies the cliffs. Regarding habitat use, these birds are occupying:		2868	4	120	Biology Questions	Biological Processes	True	0.352663904428482	5	0.1579553286310577
ori_mmlu-college_biology	E	['their potential niche only', 'their ecological niche only', 'their primary habitat only', 'both their fundamental niche and their realistic niche', 'their realistic niche only', 'their fundamental niche only', 'their secondary habitat only', 'their dominant niche only', 'their survival niche only', 'neither their fundamental niche nor their realistic niche']	biology	In this scenario, a bird species that *could* nest either in treetops or on cliff ledges is restricted to nesting only in treetops because a more aggressive species occupies the cliffs. Regarding their habitat use, these birds are occupying:		2868	4	120	Biology Questions	Biological Processes	True	0.352663904428482	5	0.1579553286310577
ori_mmlu-high_school_chemistry	G	['3.6 × 10^-3 M', '2.1 mol/L', '4.58 mol/L', '2.8 × 10^-3 M', '0.00687 mol L-1', '9.76 × 10^-3 M', '4.4 × 10^-3 M', '0.015 mol L-1', '5.3 × 10^-3 M', '1.9 × 10^-3 M']	chemistry	At a given temperature, the equilibrium constant *Kc* for the reaction **2 HI (g) ⇌ H₂ (g) + I₂ (g)** is 21. If **15 grams of HI gas** is placed in a **12.0-L container** and allowed to reach equilibrium, what is the equilibrium molar concentration of **I₂ (g)**? Select the correct value from the provided options.		4433	6	152	Biology Questions	Chemistry & Biology Reactions	False	1.1267436742782593	9	0.5046594367008154
ori_mmlu-high_school_chemistry	G	['3.6 × 10^-3 M', '2.1 mol/L', '4.58 mol/L', '2.8 × 10^-3 M', '0.00687 mol L-1', '9.76 × 10^-3 M', '4.4 × 10^-3 M', '0.015 mol L-1', '5.3 × 10^-3 M', '1.9 × 10^-3 M']	chemistry	At a given temperature, the equilibrium constant *Kc* for the reaction **2 HI (g) ⇌ H₂ (g) + I₂ (g)** is 21. If **15 grams of HI gas** is placed in a **12.0-liter container** and allowed to reach equilibrium, what is the equilibrium molar concentration of **I₂ (g)**? Select the correct value from the provided options.		4433	6	152	Biology Questions	Chemistry & Biology Reactions	False	1.1267436742782593	9	0.5046594367008154
ori_mmlu-professional_law	G	"['Doug, unless a statute or ordinance bans unleashed dogs on public streets.', 'Doug, because Retriever is a domesticated animal.', 'Ginny, because Rover was not on a leash and was not supervised.', 'Doug, because Ginny was responsible for maintaining control of her vehicle.', 'Ginny, because Rover was chasing cars, a potentially dangerous activity.', ""Ginny, because Doug's dog was a cause in fact of Ginny's injuries."", 'Doug, because the strict liability rule for dogs would not include dogs not displaying vicious propensities.', 'Doug, because Rover was not known to be a dangerous dog.', 'Doug, because Ginny was negligent in hitting a parked car.', 'Ginny, because Doug was not present when the incident occurred.']"	law	Under a strict liability claim, if Ginny Grandmother sues Doug Dogman for injuries she sustained after swerving to avoid his unleashed golden retriever—who was chasing cars but had no history of aggression—how is the court most likely to rule?		1261	6	261	Legal & Moral Implications	Legal Contracts & Property	False	0.2599847316741943	1	0.1164450719650631
ori_mmlu-professional_law	G	"['Doug, unless a statute or ordinance bans unleashed dogs on public streets.', 'Doug, because Retriever is a domesticated animal.', 'Ginny, because Rover was not on a leash and was not supervised.', 'Doug, because Ginny was responsible for maintaining control of her vehicle.', 'Ginny, because Rover was chasing cars, a potentially dangerous activity.', ""Ginny, because Doug's dog was a cause in fact of Ginny's injuries."", 'Doug, because the strict liability rule for dogs would not include dogs not displaying vicious propensities.', 'Doug, because Rover was not known to be a dangerous dog.', 'Doug, because Ginny was negligent in hitting a parked car.', 'Ginny, because Doug was not present when the incident occurred.']"	law	Under a strict liability claim, if Ginny Grandmother sues Doug Dogman after she swerved to avoid his unleashed golden retriever—who was chasing cars—and crashed into a parked car, sustaining injuries, the court will most likely rule in favor of which party?		1261	6	261	Legal & Moral Implications	Legal Contracts & Property	False	0.2599847316741943	1	0.1164450719650631
theoremQA-Math	E	['22', '24', '25', '30', '26', '18', '20', '28', '15', '10']	math	In a group of 30 students divided into 5 classes, each student solved a portion of 40 total math problems, with no student solving fewer than one. Students in the same class solved the *exact* same number of problems, while students from *different* classes solved *distinct* numbers of problems. What is the **highest possible number** of students who could have solved **only one problem**?		7966	4	82	Mathematical Problem Solving	Mathematical Computations	False	1.898953914642334	8	0.8505261975382891
theoremQA-Math	E	['22', '24', '25', '30', '26', '18', '20', '28', '15', '10']	math	"What is the largest possible number of students who each solved exactly one math problem, given the following conditions:
- There are 30 students distributed across 5 classes.
- Each student solved at least one of the 40 total problems.
- Within any single class, every pair of students solved the same number of problems.
- Between any two students from different classes, the number of problems they solved differs."		7966	4	82	Mathematical Problem Solving	Mathematical Computations	False	1.898953914642334	8	0.8505261975382891
stemez-Biology	C	['There will be more than 20 codons for 20 amino acids', '4 codons will be enough to code for all 20 amino acids, with some sharing multiple codons', '16 codons will be insufficient to code for all 20 amino acids', 'Each amino acid will have multiple codons, with a total of 40 codons available', 'There will be exactly one codon for each amino acid, with no redundancy', '25 codons will be available, providing extra combinations for some amino acids', 'Each amino acid will have its own unique codon', '16 codons will be enough to code for all 20 amino acids', 'There will be 64 codons, providing ample combinations for all amino acids and stop signals', '20 codons will be just enough to code for each amino acid uniquely']	biology	If the genetic code used **two-base codons** instead of three-base codons, would there be enough unique combinations to represent all twenty amino acids? Calculate and justify which statement correctly describes the outcome.		3470	2	198	Miscellaneous	Genetics & Biology	True	0.1479258835315704	3	0.0662548144362394
stemez-ElectronicCommunications	E	['K = 1/π, E(X) = π, Variance of X = π', 'K = 1, E(X) = 1, Variance of X = 1', 'K = 1/2, E(X) = 0, Variance of X = ∞', 'K = 1/π, E(X) = 0, Variance of X = 1', 'K = 1/π, E(X) = 0, Variance of X = ∞', 'K = 0, E(X) = 0, Variance of X = 0', 'K = 2/π, E(X) = 0, Variance of X = 2', 'K = π, E(X) = π, Variance of X = π', 'K = 1/π, E(X) = 1, Variance of X = 2π', 'K = π/2, E(X) = 1/π, Variance of X = π^2']	engineering	"For the probability density function of the Cauchy distribution defined as *f(x) = K / (1 + x²)* for all real *x*, determine:

(a) the normalization constant *K* that makes *f(x)* a valid probability density function,
(b) the mean (expected value) of *X*,
(c) the variance of *X*.

Select the correct option from the given choices."		12106	4	286	Engineering Calculations	Electric Circuit Calculations	False	0.7550545930862427	9	0.3381828842920701
ori_mmlu-moral_disputes	I	['differential indifference.', 'unequal consideration.', 'identical consideration.', 'identical indifference.', 'unequal treatment.', 'equal consideration.', 'equal treatment.', 'identical treatment.', 'differential treatment.', 'differential consideration.']	philosophy	In Peter Singer’s view, what does the principle of equality demand?		11229	8	60	Legal & Moral Implications	Moral Disputes	False	0.5456763505935669	6	0.2444040521353735
ori_mmlu-moral_disputes	I	['differential indifference.', 'unequal consideration.', 'identical consideration.', 'identical indifference.', 'unequal treatment.', 'equal consideration.', 'equal treatment.', 'identical treatment.', 'differential treatment.', 'differential consideration.']	philosophy	In Peter Singer’s view, what does the principle of equality demand?		11229	8	60	Legal & Moral Implications	Moral Disputes	False	0.5456763505935669	6	0.2444040521353735
ori_mmlu-elementary_mathematics	H	['50', '150', '100', '25', '5', '200', '75', '125', '175', '250']	math	If the scale on a map is 1 inch to 25 miles, what is the real-world distance represented by 5 inches on that map?		8016	7	48	Mathematical Problem Solving	Elementary Math Calculations	False	0.0766910836100578	7	0.03434932002562
ori_mmlu-elementary_mathematics	H	['50', '150', '100', '25', '5', '200', '75', '125', '175', '250']	math	If the scale on a map is 1 inch to 25 miles, what is the real-life distance in miles corresponding to 5 inches on that map?		8016	7	48	Mathematical Problem Solving	Elementary Math Calculations	False	0.0766910836100578	7	0.03434932002562
scibench-thermo	A	[' 322$\mathrm{~K}$', '335$\mathrm{~K}$', '340$\mathrm{~K}$', '310$\mathrm{~K}$', '345$\mathrm{~K}$', '330$\mathrm{~K}$', '300$\mathrm{~K}$', '325$\mathrm{~K}$', '315$\mathrm{~K}$', '350$\mathrm{~K}$']	physics	What is the resulting temperature of an **82.5 g** sample of liquid water, initially at **300 K**, after being heated at **1.00 bar** by an immersion heater? The heater operates with a **25.0 Ω** resistor carrying a **1.75 A** current for **100 seconds**.		9060	0	165	Scientific Calculations	Chemical Calculations	False	1.6288630962371826	5	0.7295546905433943
scibench-thermo	A	[' 322$\mathrm{~K}$', '335$\mathrm{~K}$', '340$\mathrm{~K}$', '310$\mathrm{~K}$', '345$\mathrm{~K}$', '330$\mathrm{~K}$', '300$\mathrm{~K}$', '325$\mathrm{~K}$', '315$\mathrm{~K}$', '350$\mathrm{~K}$']	physics	A **25.0-ohm** immersion heater, powered by a **1.75 A** current for **100 seconds**, is used to heat **82.5 g** of liquid water initially at **300 K** under constant pressure (1.00 bar). What is the resulting temperature of the water after heating?		9060	0	165	Scientific Calculations	Chemical Calculations	False	1.6288630962371826	5	0.7295546905433943
ori_mmlu-prehistory	B	['the discovery of figurines made from clay at the Trinil site.', 'recovery of a shell at the Trinil site with an intentionally engraved series of lines.', 'the use of complex tools requiring a high level of cognitive function.', 'cave paintings and elaborate burials with numerous grave goods at the Trinil site.', 'all of the above.', 'all of the above except B and D.', 'evidence of musical instruments found at the Trinil site.', 'their ability to control fire, suggesting a deeper understanding of their environment.', 'the construction of elaborate shelters, indicating a sense of design.', 'the size of their brains, with a mean brain size slightly larger than modern humans.']	history	Which of the following findings most strongly supports the hypothesis that *Homo erectus* may have had an artistic or aesthetic capacity?		4846	1	164	Historical Trivia	Ancient Civilizations	False	1.0892221927642822	5	0.487853866669856
